District,Date,Longitude,Latitude,Surface Runoff (mm/day)
Jangoan,2022-04-01,79.276078,17.75074099,0.0
Jangoan,2022-04-02,79.276078,17.75074099,0.0
Jangoan,2022-04-03,79.276078,17.75074099,0.0
Jangoan,2022-04-04,79.276078,17.75074099,0.0
Jangoan,2022-04-05,79.276078,17.75074099,0.0
Jangoan,2022-04-06,79.276078,17.75074099,0.0
Jangoan,2022-04-07,79.276078,17.75074099,0.0
Jangoan,2022-04-08,79.276078,17.75074099,0.0
Jangoan,2022-04-09,79.276078,17.75074099,0.0
Jangoan,2022-04-10,79.276078,17.75074099,0.0
Jangoan,2022-04-11,79.276078,17.75074099,0.0
Jangoan,2022-04-12,79.276078,17.75074099,0.0
Jangoan,2022-04-13,79.276078,17.75074099,0.0
Jangoan,2022-04-14,79.276078,17.75074099,0.0
Jangoan,2022-04-15,79.276078,17.75074099,0.0
Jangoan,2022-04-16,79.276078,17.75074099,0.0
Jangoan,2022-04-17,79.276078,17.75074099,0.0094
Jangoan,2022-04-18,79.276078,17.75074099,0.0
Jangoan,2022-04-19,79.276078,17.75074099,0.0
Jangoan,2022-04-20,79.276078,17.75074099,0.0
Jangoan,2022-04-21,79.276078,17.75074099,0.0
Jangoan,2022-04-22,79.276078,17.75074099,0.0
Jangoan,2022-04-23,79.276078,17.75074099,0.0
Jangoan,2022-04-24,79.276078,17.75074099,0.0
Jangoan,2022-04-25,79.276078,17.75074099,0.0
Jangoan,2022-04-26,79.276078,17.75074099,0.0
Jangoan,2022-04-27,79.276078,17.75074099,0.0
Jangoan,2022-04-28,79.276078,17.75074099,0.0001
Jangoan,2022-04-29,79.276078,17.75074099,0.0
Jangoan,2022-04-30,79.276078,17.75074099,0.0
Jangoan,2022-05-01,79.276078,17.75074099,0.0
Jangoan,2022-05-02,79.276078,17.75074099,0.0
Jangoan,2022-05-03,79.276078,17.75074099,0.0
Jangoan,2022-05-04,79.276078,17.75074099,0.4362
Jangoan,2022-05-05,79.276078,17.75074099,0.0002
Jangoan,2022-05-06,79.276078,17.75074099,0.0
Jangoan,2022-05-07,79.276078,17.75074099,0.0
Jangoan,2022-05-08,79.276078,17.75074099,0.0
Jangoan,2022-05-09,79.276078,17.75074099,0.0001
Jangoan,2022-05-10,79.276078,17.75074099,0.0
Jangoan,2022-05-11,79.276078,17.75074099,0.0
Jangoan,2022-05-12,79.276078,17.75074099,0.01
Jangoan,2022-05-13,79.276078,17.75074099,0.0
Jangoan,2022-05-14,79.276078,17.75074099,0.0
Jangoan,2022-05-15,79.276078,17.75074099,0.0
Jangoan,2022-05-16,79.276078,17.75074099,0.0001
Jangoan,2022-05-17,79.276078,17.75074099,0.0
Jangoan,2022-05-18,79.276078,17.75074099,0.0
Jangoan,2022-05-19,79.276078,17.75074099,0.0006
Jangoan,2022-05-20,79.276078,17.75074099,0.0
Jangoan,2022-05-21,79.276078,17.75074099,0.0
Jangoan,2022-05-22,79.276078,17.75074099,0.0
Jangoan,2022-05-23,79.276078,17.75074099,0.0
Jangoan,2022-05-24,79.276078,17.75074099,0.0
Jangoan,2022-05-25,79.276078,17.75074099,0.0
Jangoan,2022-05-26,79.276078,17.75074099,0.1644
Jangoan,2022-05-27,79.276078,17.75074099,0.0
Jangoan,2022-05-28,79.276078,17.75074099,0.0152
Jangoan,2022-05-29,79.276078,17.75074099,0.0
Jangoan,2022-05-30,79.276078,17.75074099,0.0
Jangoan,2022-05-31,79.276078,17.75074099,0.0003
Jangoan,2022-06-01,79.276078,17.75074099,0.0
Jangoan,2022-06-02,79.276078,17.75074099,0.0
Jangoan,2022-06-03,79.276078,17.75074099,0.0
Jangoan,2022-06-04,79.276078,17.75074099,0.0
Jangoan,2022-06-05,79.276078,17.75074099,0.0
Jangoan,2022-06-06,79.276078,17.75074099,0.0
Jangoan,2022-06-07,79.276078,17.75074099,0.0
Jangoan,2022-06-08,79.276078,17.75074099,0.0
Jangoan,2022-06-09,79.276078,17.75074099,0.0
Jangoan,2022-06-10,79.276078,17.75074099,0.0002
Jangoan,2022-06-11,79.276078,17.75074099,0.0
Jangoan,2022-06-12,79.276078,17.75074099,0.0
Jangoan,2022-06-13,79.276078,17.75074099,0.0488
Jangoan,2022-06-14,79.276078,17.75074099,0.5959
Jangoan,2022-06-15,79.276078,17.75074099,0.0046
Jangoan,2022-06-16,79.276078,17.75074099,0.3672
Jangoan,2022-06-17,79.276078,17.75074099,0.3717
Jangoan,2022-06-18,79.276078,17.75074099,0.0
Jangoan,2022-06-19,79.276078,17.75074099,0.0
Jangoan,2022-06-20,79.276078,17.75074099,0.0795
Jangoan,2022-06-21,79.276078,17.75074099,3.9816
Jangoan,2022-06-22,79.276078,17.75074099,0.1047
Jangoan,2022-06-23,79.276078,17.75074099,0.0014
Jangoan,2022-06-24,79.276078,17.75074099,0.0
Jangoan,2022-06-25,79.276078,17.75074099,5.1215
Jangoan,2022-06-26,79.276078,17.75074099,0.0453
Jangoan,2022-06-27,79.276078,17.75074099,1.1622
Jangoan,2022-06-28,79.276078,17.75074099,0.0092
Jangoan,2022-06-29,79.276078,17.75074099,0.0
Jangoan,2022-06-30,79.276078,17.75074099,0.0653
Jangoan,2022-07-01,79.276078,17.75074099,0.015
Jangoan,2022-07-02,79.276078,17.75074099,0.0
Jangoan,2022-07-03,79.276078,17.75074099,1.564
Jangoan,2022-07-04,79.276078,17.75074099,0.2839
Jangoan,2022-07-05,79.276078,17.75074099,0.0
Jangoan,2022-07-06,79.276078,17.75074099,3.4527
Jangoan,2022-07-07,79.276078,17.75074099,0.0317
Jangoan,2022-07-08,79.276078,17.75074099,1.8827
Jangoan,2022-07-09,79.276078,17.75074099,5.2551
Jangoan,2022-07-10,79.276078,17.75074099,5.2225
Jangoan,2022-07-11,79.276078,17.75074099,1.0036
Jangoan,2022-07-12,79.276078,17.75074099,2.0608
Jangoan,2022-07-13,79.276078,17.75074099,6.1359
Jangoan,2022-07-14,79.276078,17.75074099,2.1372
Jangoan,2022-07-15,79.276078,17.75074099,0.0
Jangoan,2022-07-16,79.276078,17.75074099,0.0005
Jangoan,2022-07-17,79.276078,17.75074099,0.0
Jangoan,2022-07-18,79.276078,17.75074099,11.2512
Jangoan,2022-07-19,79.276078,17.75074099,0.0758
Jangoan,2022-07-20,79.276078,17.75074099,0.0
Jangoan,2022-07-21,79.276078,17.75074099,0.0
Jangoan,2022-07-22,79.276078,17.75074099,2.3021
Jangoan,2022-07-23,79.276078,17.75074099,155.0405
Jangoan,2022-07-24,79.276078,17.75074099,0.0055
Jangoan,2022-07-25,79.276078,17.75074099,0.0
Jangoan,2022-07-26,79.276078,17.75074099,0.0
Jangoan,2022-07-27,79.276078,17.75074099,0.3095
Jangoan,2022-07-28,79.276078,17.75074099,0.0
Jangoan,2022-07-29,79.276078,17.75074099,0.0001
Jangoan,2022-07-30,79.276078,17.75074099,5.5741
Jangoan,2022-07-31,79.276078,17.75074099,0.006
Jangoan,2022-08-01,79.276078,17.75074099,0.0
Jangoan,2022-08-02,79.276078,17.75074099,0.0911
Jangoan,2022-08-03,79.276078,17.75074099,2.2615
Jangoan,2022-08-04,79.276078,17.75074099,48.9867
Jangoan,2022-08-05,79.276078,17.75074099,0.0
Jangoan,2022-08-06,79.276078,17.75074099,12.1674
Jangoan,2022-08-07,79.276078,17.75074099,4.7877
Jangoan,2022-08-08,79.276078,17.75074099,0.0159
Jangoan,2022-08-09,79.276078,17.75074099,0.0
Jangoan,2022-08-10,79.276078,17.75074099,0.8993
Jangoan,2022-08-11,79.276078,17.75074099,0.0
Jangoan,2022-08-12,79.276078,17.75074099,0.0
Jangoan,2022-08-13,79.276078,17.75074099,0.0
Jangoan,2022-08-14,79.276078,17.75074099,0.0
Jangoan,2022-08-15,79.276078,17.75074099,0.0
Jangoan,2022-08-16,79.276078,17.75074099,0.0
Jangoan,2022-08-17,79.276078,17.75074099,0.0014
Jangoan,2022-08-18,79.276078,17.75074099,0.0011
Jangoan,2022-08-19,79.276078,17.75074099,1.6
Jangoan,2022-08-20,79.276078,17.75074099,0.0143
Jangoan,2022-08-21,79.276078,17.75074099,0.0
Jangoan,2022-08-22,79.276078,17.75074099,0.0001
Jangoan,2022-08-23,79.276078,17.75074099,0.0
Jangoan,2022-08-24,79.276078,17.75074099,0.026
Jangoan,2022-08-25,79.276078,17.75074099,0.0
Jangoan,2022-08-26,79.276078,17.75074099,0.0
Jangoan,2022-08-27,79.276078,17.75074099,0.3625
Jangoan,2022-08-28,79.276078,17.75074099,0.0004
Jangoan,2022-08-29,79.276078,17.75074099,0.7251
Jangoan,2022-08-30,79.276078,17.75074099,0.0296
Jangoan,2022-08-31,79.276078,17.75074099,0.0
Jangoan,2022-09-01,79.276078,17.75074099,0.0004
Jangoan,2022-09-02,79.276078,17.75074099,0.0
Jangoan,2022-09-03,79.276078,17.75074099,0.0
Jangoan,2022-09-04,79.276078,17.75074099,0.0004
Jangoan,2022-09-05,79.276078,17.75074099,0.0
Jangoan,2022-09-06,79.276078,17.75074099,0.0
Jangoan,2022-09-07,79.276078,17.75074099,1.9207
Jangoan,2022-09-08,79.276078,17.75074099,0.159
Jangoan,2022-09-09,79.276078,17.75074099,0.4524
Jangoan,2022-09-10,79.276078,17.75074099,0.9381
Jangoan,2022-09-11,79.276078,17.75074099,1.0853
Jangoan,2022-09-12,79.276078,17.75074099,2.137
Jangoan,2022-09-13,79.276078,17.75074099,0.7372
Jangoan,2022-09-14,79.276078,17.75074099,0.0
Jangoan,2022-09-15,79.276078,17.75074099,0.0006
Jangoan,2022-09-16,79.276078,17.75074099,0.0
Jangoan,2022-09-17,79.276078,17.75074099,0.0
Jangoan,2022-09-18,79.276078,17.75074099,0.0
Jangoan,2022-09-19,79.276078,17.75074099,0.0
Jangoan,2022-09-20,79.276078,17.75074099,5.1227
Jangoan,2022-09-21,79.276078,17.75074099,0.0
Jangoan,2022-09-22,79.276078,17.75074099,0.0042
Jangoan,2022-09-23,79.276078,17.75074099,0.0
Jangoan,2022-09-24,79.276078,17.75074099,0.0
Jangoan,2022-09-25,79.276078,17.75074099,0.0
Jangoan,2022-09-26,79.276078,17.75074099,0.0
Jangoan,2022-09-27,79.276078,17.75074099,0.0
Jangoan,2022-09-28,79.276078,17.75074099,0.0
Jangoan,2022-09-29,79.276078,17.75074099,0.1998
Jangoan,2022-09-30,79.276078,17.75074099,1.1819
Jangoan,2022-10-01,79.276078,17.75074099,0.0162
Jangoan,2022-10-02,79.276078,17.75074099,0.0
Jangoan,2022-10-03,79.276078,17.75074099,0.0
Jangoan,2022-10-04,79.276078,17.75074099,0.001
Jangoan,2022-10-05,79.276078,17.75074099,0.0
Jangoan,2022-10-06,79.276078,17.75074099,6.4866
Jangoan,2022-10-07,79.276078,17.75074099,8.4536
Jangoan,2022-10-08,79.276078,17.75074099,4.8547
Jangoan,2022-10-09,79.276078,17.75074099,0.0
Jangoan,2022-10-10,79.276078,17.75074099,27.0662
Jangoan,2022-10-11,79.276078,17.75074099,0.0114
Jangoan,2022-10-12,79.276078,17.75074099,0.0
Jangoan,2022-10-13,79.276078,17.75074099,0.0
Jangoan,2022-10-14,79.276078,17.75074099,0.0
Jangoan,2022-10-15,79.276078,17.75074099,1.201
Jangoan,2022-10-16,79.276078,17.75074099,0.4315
Jangoan,2022-10-17,79.276078,17.75074099,0.2965
Jangoan,2022-10-18,79.276078,17.75074099,0.0
Jangoan,2022-10-19,79.276078,17.75074099,2.5437
Jangoan,2022-10-20,79.276078,17.75074099,36.3597
Jangoan,2022-10-21,79.276078,17.75074099,0.0023
Jangoan,2022-10-22,79.276078,17.75074099,0.0
Jangoan,2022-10-23,79.276078,17.75074099,0.0
Jangoan,2022-10-24,79.276078,17.75074099,0.0
Jangoan,2022-10-25,79.276078,17.75074099,0.0
Jangoan,2022-10-26,79.276078,17.75074099,0.0
Jangoan,2022-10-27,79.276078,17.75074099,0.0
Jangoan,2022-10-28,79.276078,17.75074099,0.0
Jangoan,2022-10-29,79.276078,17.75074099,0.0
Jangoan,2022-10-30,79.276078,17.75074099,0.0
Jangoan,2022-10-31,79.276078,17.75074099,0.0
Jangoan,2022-11-01,79.276078,17.75074099,0.0
Jangoan,2022-11-02,79.276078,17.75074099,0.0
Jangoan,2022-11-03,79.276078,17.75074099,0.0
Jangoan,2022-11-04,79.276078,17.75074099,0.0
Jangoan,2022-11-05,79.276078,17.75074099,0.0
Jangoan,2022-11-06,79.276078,17.75074099,0.0
Jangoan,2022-11-07,79.276078,17.75074099,0.0
Jangoan,2022-11-08,79.276078,17.75074099,0.0
Jangoan,2022-11-09,79.276078,17.75074099,0.0
Jangoan,2022-11-10,79.276078,17.75074099,0.0
Jangoan,2022-11-11,79.276078,17.75074099,0.0
Jangoan,2022-11-12,79.276078,17.75074099,0.0001
Jangoan,2022-11-13,79.276078,17.75074099,0.0
Jangoan,2022-11-14,79.276078,17.75074099,0.0
Jangoan,2022-11-15,79.276078,17.75074099,0.0
Jangoan,2022-11-16,79.276078,17.75074099,0.0
Jangoan,2022-11-17,79.276078,17.75074099,0.0
Jangoan,2022-11-18,79.276078,17.75074099,0.0
Jangoan,2022-11-19,79.276078,17.75074099,0.0
Jangoan,2022-11-20,79.276078,17.75074099,0.0
Jangoan,2022-11-21,79.276078,17.75074099,0.0
Jangoan,2022-11-22,79.276078,17.75074099,0.0
Jangoan,2022-11-23,79.276078,17.75074099,0.0
Jangoan,2022-11-24,79.276078,17.75074099,0.0
Jangoan,2022-11-25,79.276078,17.75074099,0.0
Jangoan,2022-11-26,79.276078,17.75074099,0.0
Jangoan,2022-11-27,79.276078,17.75074099,0.0
Jangoan,2022-11-28,79.276078,17.75074099,0.0
Jangoan,2022-11-29,79.276078,17.75074099,0.0
Jangoan,2022-11-30,79.276078,17.75074099,0.0
Jangoan,2022-12-01,79.276078,17.75074099,0.0
Jangoan,2022-12-02,79.276078,17.75074099,0.0
Jangoan,2022-12-03,79.276078,17.75074099,0.0
Jangoan,2022-12-04,79.276078,17.75074099,0.0
Jangoan,2022-12-05,79.276078,17.75074099,0.0
Jangoan,2022-12-06,79.276078,17.75074099,0.0
Jangoan,2022-12-07,79.276078,17.75074099,0.0
Jangoan,2022-12-08,79.276078,17.75074099,0.0
Jangoan,2022-12-09,79.276078,17.75074099,0.0
Jangoan,2022-12-10,79.276078,17.75074099,0.0
Jangoan,2022-12-11,79.276078,17.75074099,0.0001
Jangoan,2022-12-12,79.276078,17.75074099,0.0
Jangoan,2022-12-13,79.276078,17.75074099,0.0
Jangoan,2022-12-14,79.276078,17.75074099,0.0
Jangoan,2022-12-15,79.276078,17.75074099,0.0
Jangoan,2022-12-16,79.276078,17.75074099,0.0
Jangoan,2022-12-17,79.276078,17.75074099,0.0
Jangoan,2022-12-18,79.276078,17.75074099,0.0
Jangoan,2022-12-19,79.276078,17.75074099,0.0
Jangoan,2022-12-20,79.276078,17.75074099,0.0
Jangoan,2022-12-21,79.276078,17.75074099,0.0
Jangoan,2022-12-22,79.276078,17.75074099,0.0
Jangoan,2022-12-23,79.276078,17.75074099,0.0
Jangoan,2022-12-24,79.276078,17.75074099,0.0
Jangoan,2022-12-25,79.276078,17.75074099,0.0
Jangoan,2022-12-26,79.276078,17.75074099,0.0
Jangoan,2022-12-27,79.276078,17.75074099,0.0
Jangoan,2022-12-28,79.276078,17.75074099,0.0
Jangoan,2022-12-29,79.276078,17.75074099,0.0
Jangoan,2022-12-30,79.276078,17.75074099,0.0
Jangoan,2022-12-31,79.276078,17.75074099,0.0
Jangoan,2023-01-01,79.276078,17.75074099,0.0
Jangoan,2023-01-02,79.276078,17.75074099,0.0
Jangoan,2023-01-03,79.276078,17.75074099,0.0
Jangoan,2023-01-04,79.276078,17.75074099,0.0
Jangoan,2023-01-05,79.276078,17.75074099,0.0
Jangoan,2023-01-06,79.276078,17.75074099,0.0006
Jangoan,2023-01-07,79.276078,17.75074099,0.0
Jangoan,2023-01-08,79.276078,17.75074099,0.0
Jangoan,2023-01-09,79.276078,17.75074099,0.0
Jangoan,2023-01-10,79.276078,17.75074099,0.0006
Jangoan,2023-01-11,79.276078,17.75074099,0.0
Jangoan,2023-01-12,79.276078,17.75074099,0.0
Jangoan,2023-01-13,79.276078,17.75074099,0.0
Jangoan,2023-01-14,79.276078,17.75074099,0.0
Jangoan,2023-01-15,79.276078,17.75074099,0.0
Jangoan,2023-01-16,79.276078,17.75074099,0.0
Jangoan,2023-01-17,79.276078,17.75074099,0.0
Jangoan,2023-01-18,79.276078,17.75074099,0.0
Jangoan,2023-01-19,79.276078,17.75074099,0.0
Jangoan,2023-01-20,79.276078,17.75074099,0.0
Jangoan,2023-01-21,79.276078,17.75074099,0.0
Jangoan,2023-01-22,79.276078,17.75074099,0.0
Jangoan,2023-01-23,79.276078,17.75074099,0.0
Jangoan,2023-01-24,79.276078,17.75074099,0.0
Jangoan,2023-01-25,79.276078,17.75074099,0.0
Jangoan,2023-01-26,79.276078,17.75074099,0.0
Jangoan,2023-01-27,79.276078,17.75074099,0.0
Jangoan,2023-01-28,79.276078,17.75074099,0.0
Jangoan,2023-01-29,79.276078,17.75074099,0.0
Jangoan,2023-01-30,79.276078,17.75074099,0.0
Jangoan,2023-01-31,79.276078,17.75074099,0.0
Jangoan,2023-02-01,79.276078,17.75074099,0.0
Jangoan,2023-02-02,79.276078,17.75074099,0.0
Jangoan,2023-02-03,79.276078,17.75074099,0.0
Jangoan,2023-02-04,79.276078,17.75074099,0.0
Jangoan,2023-02-05,79.276078,17.75074099,0.0
Jangoan,2023-02-06,79.276078,17.75074099,0.0
Jangoan,2023-02-07,79.276078,17.75074099,0.0
Jangoan,2023-02-08,79.276078,17.75074099,0.0
Jangoan,2023-02-09,79.276078,17.75074099,0.0
Jangoan,2023-02-10,79.276078,17.75074099,0.0
Jangoan,2023-02-11,79.276078,17.75074099,0.0
Jangoan,2023-02-12,79.276078,17.75074099,0.0
Jangoan,2023-02-13,79.276078,17.75074099,0.0
Jangoan,2023-02-14,79.276078,17.75074099,0.0
Jangoan,2023-02-15,79.276078,17.75074099,0.0
Jangoan,2023-02-16,79.276078,17.75074099,0.0
Jangoan,2023-02-17,79.276078,17.75074099,0.0
Jangoan,2023-02-18,79.276078,17.75074099,0.0
Jangoan,2023-02-19,79.276078,17.75074099,0.0
Jangoan,2023-02-20,79.276078,17.75074099,0.0
Jangoan,2023-02-21,79.276078,17.75074099,0.0
Jangoan,2023-02-22,79.276078,17.75074099,0.0
Jangoan,2023-02-23,79.276078,17.75074099,0.0
Jangoan,2023-02-24,79.276078,17.75074099,0.0
Jangoan,2023-02-25,79.276078,17.75074099,0.0
Jangoan,2023-02-26,79.276078,17.75074099,0.0
Jangoan,2023-02-27,79.276078,17.75074099,0.0
Jangoan,2023-02-28,79.276078,17.75074099,0.0
Jangoan,2023-03-01,79.276078,17.75074099,0.0
Jangoan,2023-03-02,79.276078,17.75074099,0.0
Jangoan,2023-03-03,79.276078,17.75074099,0.0
Jangoan,2023-03-04,79.276078,17.75074099,0.0
Jangoan,2023-03-05,79.276078,17.75074099,0.0
Jangoan,2023-03-06,79.276078,17.75074099,0.0
Jangoan,2023-03-07,79.276078,17.75074099,0.0
Jangoan,2023-03-08,79.276078,17.75074099,0.0
Jangoan,2023-03-09,79.276078,17.75074099,0.0
Jangoan,2023-03-10,79.276078,17.75074099,0.0
Jangoan,2023-03-11,79.276078,17.75074099,0.0
Jangoan,2023-03-12,79.276078,17.75074099,0.0
Jangoan,2023-03-13,79.276078,17.75074099,0.0
Jangoan,2023-03-14,79.276078,17.75074099,0.0
Jangoan,2023-03-15,79.276078,17.75074099,0.0
Jangoan,2023-03-16,79.276078,17.75074099,0.0
Jangoan,2023-03-17,79.276078,17.75074099,0.5324
Jangoan,2023-03-18,79.276078,17.75074099,0.0
Jangoan,2023-03-19,79.276078,17.75074099,4.1136
Jangoan,2023-03-20,79.276078,17.75074099,0.0
Jangoan,2023-03-21,79.276078,17.75074099,0.0
Jangoan,2023-03-22,79.276078,17.75074099,0.0
Jangoan,2023-03-23,79.276078,17.75074099,0.0
Jangoan,2023-03-24,79.276078,17.75074099,0.0
Jangoan,2023-03-25,79.276078,17.75074099,0.0989
Jangoan,2023-03-26,79.276078,17.75074099,0.0
Jangoan,2023-03-27,79.276078,17.75074099,0.0
Jangoan,2023-03-28,79.276078,17.75074099,0.0
Jangoan,2023-03-29,79.276078,17.75074099,0.0
Jangoan,2023-03-30,79.276078,17.75074099,0.0
Jangoan,2023-03-31,79.276078,17.75074099,0.0
Jangoan,2023-04-01,79.276078,17.75074099,0.0
Jangoan,2023-04-02,79.276078,17.75074099,0.0
Jangoan,2023-04-03,79.276078,17.75074099,0.0
Jangoan,2023-04-04,79.276078,17.75074099,0.1128
Jangoan,2023-04-05,79.276078,17.75074099,0.0023
Jangoan,2023-04-06,79.276078,17.75074099,0.0
Jangoan,2023-04-07,79.276078,17.75074099,0.0
Jangoan,2023-04-08,79.276078,17.75074099,0.0
Jangoan,2023-04-09,79.276078,17.75074099,0.0
Jangoan,2023-04-10,79.276078,17.75074099,0.0
Jangoan,2023-04-11,79.276078,17.75074099,0.0
Jangoan,2023-04-12,79.276078,17.75074099,0.0
Jangoan,2023-04-13,79.276078,17.75074099,0.0
Jangoan,2023-04-14,79.276078,17.75074099,0.0
Jangoan,2023-04-15,79.276078,17.75074099,0.0
Jangoan,2023-04-16,79.276078,17.75074099,0.0
Jangoan,2023-04-17,79.276078,17.75074099,0.0
Jangoan,2023-04-18,79.276078,17.75074099,0.0
Jangoan,2023-04-19,79.276078,17.75074099,0.0
Jangoan,2023-04-20,79.276078,17.75074099,0.0
Jangoan,2023-04-21,79.276078,17.75074099,0.0
Jangoan,2023-04-22,79.276078,17.75074099,0.0
Jangoan,2023-04-23,79.276078,17.75074099,1.9104
Jangoan,2023-04-24,79.276078,17.75074099,1.562
Jangoan,2023-04-25,79.276078,17.75074099,1.6726
Jangoan,2023-04-26,79.276078,17.75074099,8.8375
Jangoan,2023-04-27,79.276078,17.75074099,0.0
Jangoan,2023-04-28,79.276078,17.75074099,0.0
Jangoan,2023-04-29,79.276078,17.75074099,0.4119
Jangoan,2023-04-30,79.276078,17.75074099,1.2053
Jangoan,2023-05-01,79.276078,17.75074099,1.2053
Jangoan,2023-05-02,79.276078,17.75074099,1.2053
Jangoan,2023-05-03,79.276078,17.75074099,0.0
Jangoan,2023-05-04,79.276078,17.75074099,0.0
Jangoan,2023-05-05,79.276078,17.75074099,0.0
Jangoan,2023-05-06,79.276078,17.75074099,0.0
Jangoan,2023-05-07,79.276078,17.75074099,0.002
Jangoan,2023-05-08,79.276078,17.75074099,0.0
Jangoan,2023-05-09,79.276078,17.75074099,0.0
Jangoan,2023-05-10,79.276078,17.75074099,0.0
Jangoan,2023-05-11,79.276078,17.75074099,0.0
Jangoan,2023-05-12,79.276078,17.75074099,0.0
Jangoan,2023-05-13,79.276078,17.75074099,0.0
Jangoan,2023-05-14,79.276078,17.75074099,0.0
Jangoan,2023-05-15,79.276078,17.75074099,0.0
Jangoan,2023-05-16,79.276078,17.75074099,0.0
Jangoan,2023-05-17,79.276078,17.75074099,0.0
Jangoan,2023-05-18,79.276078,17.75074099,0.0
Jangoan,2023-05-19,79.276078,17.75074099,0.0
Jangoan,2023-05-20,79.276078,17.75074099,0.0
Jangoan,2023-05-21,79.276078,17.75074099,0.0036
Jangoan,2023-05-22,79.276078,17.75074099,0.0044
Jangoan,2023-05-23,79.276078,17.75074099,0.0
Jangoan,2023-05-24,79.276078,17.75074099,3.725
Jangoan,2023-05-25,79.276078,17.75074099,0.0
Jangoan,2023-05-26,79.276078,17.75074099,0.0
Jangoan,2023-05-27,79.276078,17.75074099,0.0
Jangoan,2023-05-28,79.276078,17.75074099,0.0
Jangoan,2023-05-29,79.276078,17.75074099,0.0
Jangoan,2023-05-30,79.276078,17.75074099,0.6669
Jangoan,2023-05-31,79.276078,17.75074099,0.006
Jangoan,2023-06-01,79.276078,17.75074099,0.0
Jangoan,2023-06-02,79.276078,17.75074099,0.0
Jangoan,2023-06-03,79.276078,17.75074099,0.0
Jangoan,2023-06-04,79.276078,17.75074099,0.0
Jangoan,2023-06-05,79.276078,17.75074099,0.0
Jangoan,2023-06-06,79.276078,17.75074099,0.0
Jangoan,2023-06-07,79.276078,17.75074099,0.0
Jangoan,2023-06-08,79.276078,17.75074099,0.0
Jangoan,2023-06-09,79.276078,17.75074099,0.0
Jangoan,2023-06-10,79.276078,17.75074099,0.0063
Jangoan,2023-06-11,79.276078,17.75074099,0.0091
Jangoan,2023-06-12,79.276078,17.75074099,0.0
Jangoan,2023-06-13,79.276078,17.75074099,0.0
Jangoan,2023-06-14,79.276078,17.75074099,0.0
Jangoan,2023-06-15,79.276078,17.75074099,0.0
Jangoan,2023-06-16,79.276078,17.75074099,0.0
Jangoan,2023-06-17,79.276078,17.75074099,0.0
Jangoan,2023-06-18,79.276078,17.75074099,0.0
Jangoan,2023-06-19,79.276078,17.75074099,0.0
Jangoan,2023-06-20,79.276078,17.75074099,0.0
Jangoan,2023-06-21,79.276078,17.75074099,0.2637
Jangoan,2023-06-22,79.276078,17.75074099,0.4452
Jangoan,2023-06-23,79.276078,17.75074099,0.0542
Jangoan,2023-06-24,79.276078,17.75074099,0.2702
Jangoan,2023-06-25,79.276078,17.75074099,0.0143
Jangoan,2023-06-26,79.276078,17.75074099,0.0
Jangoan,2023-06-27,79.276078,17.75074099,0.0
Jangoan,2023-06-28,79.276078,17.75074099,0.0
Jangoan,2023-06-29,79.276078,17.75074099,0.8944
Jangoan,2023-06-30,79.276078,17.75074099,0.0
Jangoan,2023-07-01,79.276078,17.75074099,0.0
Jangoan,2023-07-02,79.276078,17.75074099,0.1748
Jangoan,2023-07-03,79.276078,17.75074099,0.0
Jangoan,2023-07-04,79.276078,17.75074099,0.0572
Jangoan,2023-07-05,79.276078,17.75074099,3.9788
Jangoan,2023-07-06,79.276078,17.75074099,0.0027
Jangoan,2023-07-07,79.276078,17.75074099,6.7297
Jangoan,2023-07-08,79.276078,17.75074099,0.0
Jangoan,2023-07-09,79.276078,17.75074099,1.8737
Jangoan,2023-07-10,79.276078,17.75074099,0.0085
Jangoan,2023-07-11,79.276078,17.75074099,1.2525
Jangoan,2023-07-12,79.276078,17.75074099,1.1352
Jangoan,2023-07-13,79.276078,17.75074099,0.5773
Jangoan,2023-07-14,79.276078,17.75074099,0.0
Jangoan,2023-07-15,79.276078,17.75074099,2.4643
Jangoan,2023-07-16,79.276078,17.75074099,0.1618
Jangoan,2023-07-17,79.276078,17.75074099,0.0065
Jangoan,2023-07-18,79.276078,17.75074099,3.5457
Jangoan,2023-07-19,79.276078,17.75074099,8.0357
Jangoan,2023-07-20,79.276078,17.75074099,113.104
Jangoan,2023-07-21,79.276078,17.75074099,28.815
Jangoan,2023-07-22,79.276078,17.75074099,3.7898
Jangoan,2023-07-23,79.276078,17.75074099,0.0256
Jangoan,2023-07-24,79.276078,17.75074099,0.1092
Jangoan,2023-07-25,79.276078,17.75074099,68.5856
Jangoan,2023-07-26,79.276078,17.75074099,38.0481
Jangoan,2023-07-27,79.276078,17.75074099,143.5133
Jangoan,2023-07-28,79.276078,17.75074099,3.6714
Jangoan,2023-07-29,79.276078,17.75074099,0.0086
Jangoan,2023-07-30,79.276078,17.75074099,0.4473
Jangoan,2023-07-31,79.276078,17.75074099,0.0
Jangoan,2023-08-01,79.276078,17.75074099,0.0034
Jangoan,2023-08-02,79.276078,17.75074099,0.0
Jangoan,2023-08-03,79.276078,17.75074099,0.0018
Jangoan,2023-08-04,79.276078,17.75074099,0.0
Jangoan,2023-08-05,79.276078,17.75074099,0.0
Jangoan,2023-08-06,79.276078,17.75074099,0.4539
Jangoan,2023-08-07,79.276078,17.75074099,0.0
