District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Mulugu,2023-07-05,15.233333333333333,24.977777777777778,36.98888888888889,53.13333333333334,99.52222222222223,0.0,14.377777777777778
Mulugu,2023-07-06,9.522222222222222,25.977777777777778,34.34444444444445,60.800000000000004,98.93333333333334,0.0,6.777777777777778
Mulugu,2023-07-07,12.922222222222222,24.766666666666666,29.877777777777776,83.22222222222223,99.63333333333334,0.03333333333333333,5.677777777777778
Mulugu,2023-07-08,40.68888888888889,24.18888888888889,32.48888888888889,67.23333333333333,100.0,0.0,8.488888888888889
Mulugu,2023-07-09,28.01111111111111,24.366666666666667,34.02222222222222,59.85555555555556,99.75555555555555,0.03333333333333333,11.733333333333333
Mulugu,2023-07-10,2.8333333333333335,25.944444444444443,34.166666666666664,55.43333333333333,97.44444444444444,0.0,9.544444444444444
Mulugu,2023-07-11,60.93333333333333,23.811111111111114,35.5,52.34444444444445,99.80000000000001,0.0,12.433333333333332
Mulugu,2023-07-12,4.422222222222222,23.77777777777778,30.988888888888887,72.78888888888889,99.80000000000001,0.0,8.444444444444445
Mulugu,2023-07-13,3.7777777777777777,24.799999999999997,30.122222222222224,73.8111111111111,98.55555555555556,0.0,7.477777777777778
Mulugu,2023-07-14,5.433333333333334,25.37777777777778,32.68888888888889,70.08888888888889,98.6,0.0,7.622222222222222
Mulugu,2023-07-15,6.7,24.9,34.111111111111114,62.06666666666667,98.03333333333333,0.03333333333333333,12.944444444444445
Mulugu,2023-07-16,15.811111111111112,23.955555555555556,31.133333333333333,74.64444444444445,99.6,0.0,8.411111111111111
Mulugu,2023-07-17,8.444444444444445,23.799999999999997,29.65555555555555,81.58888888888889,99.17777777777778,0.0,9.588888888888889
Mulugu,2023-07-18,69.57777777777778,23.844444444444445,29.966666666666665,79.1888888888889,99.96666666666667,0.022222222222222223,11.655555555555557
Mulugu,2023-07-19,60.57777777777778,23.77777777777778,26.155555555555555,93.83333333333333,99.78888888888889,1.5333333333333332,10.1
Mulugu,2023-07-20,42.833333333333336,23.6,26.48888888888889,95.1,99.78888888888889,1.1222222222222222,9.566666666666666
Mulugu,2023-07-21,42.84444444444445,23.522222222222222,26.766666666666666,93.55555555555556,99.83333333333333,1.1333333333333333,8.511111111111111
Mulugu,2023-07-22,5.477777777777778,24.522222222222222,29.38888888888889,85.88888888888889,98.94444444444444,1.9666666666666666,10.166666666666664
Mulugu,2023-07-23,11.855555555555556,24.88888888888889,30.511111111111113,80.87777777777778,99.36666666666666,0.0,7.611111111111111
Mulugu,2023-07-24,18.477777777777774,24.78888888888889,32.266666666666666,72.22222222222223,99.63333333333334,0.0,9.555555555555555
Mulugu,2023-07-25,38.41111111111111,24.433333333333334,31.188888888888886,79.73333333333333,99.87777777777778,0.011111111111111112,10.466666666666667
Mulugu,2023-07-26,59.31111111111112,24.311111111111114,28.58888888888889,89.97777777777777,99.71111111111111,1.5555555555555558,13.655555555555557
Mulugu,2023-07-27,193.7,24.044444444444444,27.133333333333333,94.46666666666667,99.82222222222222,0.9111111111111112,16.022222222222222
Mulugu,2023-07-28,13.777777777777779,23.9,26.955555555555556,90.87777777777778,99.51111111111112,1.9222222222222223,11.522222222222222
Mulugu,2023-07-29,0.4555555555555555,24.88888888888889,29.900000000000002,82.25555555555555,97.95555555555556,0.9666666666666666,11.377777777777778
Mulugu,2023-07-30,0.0,25.666666666666668,30.84444444444445,78.73333333333333,98.34444444444445,0.0,15.211111111111112
Mulugu,2023-07-31,3.033333333333333,24.466666666666665,30.91111111111111,76.52222222222223,99.4,0.32222222222222224,13.100000000000001
Mulugu,2023-08-01,0.7444444444444444,17.76111111111111,31.272222222222222,46.58888888888889,97.67777777777778,0.06666666666666667,11.266666666666667
Mulugu,2023-08-02,3.711111111111111,24.833333333333332,32.2,69.16666666666667,99.63333333333334,0.0,16.933333333333334
