District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Nalgonda,2024-02-24,0.0,23.0125,34.1875,47.390625,97.5625,0.090625,8.81875
Nalgonda,2024-02-25,0.865625,22.928125,34.771875,48.425,93.43125,0.265625,11.421875
Nalgonda,2024-02-26,0.0,21.028125,33.63125,48.94375,95.034375,0.459375,10.75625
Nalgonda,2024-02-27,0.0,19.390625,33.56875,46.30625,96.715625,0.175,11.7
Nalgonda,2024-02-28,0.0,19.48125,34.85,40.19375,96.8375,0.01875,10.215625
Nalgonda,2024-02-29,0.0,19.284375,35.128125,34.78125,93.696875,0.0,8.284375
Narayanpet,2024-02-01,0.0,16.807692307692307,32.23846153846154,35.52307692307692,85.25384615384615,0.0,5.923076923076923
Narayanpet,2024-02-02,0.0,16.584615384615383,32.88461538461539,27.484615384615385,80.6923076923077,0.0,6.93076923076923
Narayanpet,2024-02-03,0.0,18.82307692307692,33.36923076923077,28.876923076923077,91.20769230769233,0.0,5.7846153846153845
Narayanpet,2024-02-04,0.0,19.73076923076923,32.61538461538461,43.5,91.01538461538462,0.0,5.684615384615385
Narayanpet,2024-02-05,0.0,19.053846153846152,32.96153846153846,41.12307692307692,91.26923076923076,0.0,8.884615384615385
Narayanpet,2024-02-06,0.0,19.784615384615385,33.676923076923075,38.61538461538461,85.12307692307692,0.0,6.492307692307692
Narayanpet,2024-02-07,0.0,19.33076923076923,34.784615384615385,35.30769230769231,84.33846153846154,0.3538461538461538,5.823076923076924
Narayanpet,2024-02-08,0.0,19.67692307692308,35.63846153846154,33.41538461538461,83.01538461538462,0.0,5.307692307692308
Narayanpet,2024-02-09,0.0,19.976923076923075,35.676923076923075,30.49230769230769,77.91538461538461,0.0,6.553846153846154
Narayanpet,2024-02-10,0.0,19.846153846153847,34.707692307692305,32.6,89.76923076923077,0.0,8.661538461538463
Narayanpet,2024-02-11,0.0,20.376923076923077,32.86923076923077,44.53076923076923,90.34615384615384,0.0,9.607692307692307
Narayanpet,2024-02-12,0.0,18.584615384615383,32.96153846153846,34.95384615384615,92.43846153846154,0.0,8.26153846153846
Narayanpet,2024-02-13,0.0,17.292307692307695,32.91538461538462,28.73076923076923,90.73076923076924,0.3846153846153846,9.023076923076925
Narayanpet,2024-02-14,0.0,18.21538461538461,32.43076923076923,35.13846153846154,90.33076923076922,0.2153846153846153,7.576923076923077
Narayanpet,2024-02-15,0.0,18.515384615384612,33.09230769230769,34.13846153846154,89.37692307692308,0.1846153846153846,7.869230769230769
Narayanpet,2024-02-16,0.0,15.076923076923077,33.8,24.753846153846155,79.32307692307693,0.2153846153846153,7.230769230769231
Narayanpet,2024-02-17,0.0,15.546153846153846,33.61538461538461,23.653846153846157,79.1923076923077,0.0,9.746153846153849
Narayanpet,2024-02-18,0.0,16.43846153846154,34.169230769230765,17.923076923076923,72.41538461538461,0.0,6.738461538461538
Narayanpet,2024-02-19,0.0,16.846153846153847,34.86923076923077,17.13076923076923,72.52307692307691,0.0,8.346153846153847
Narayanpet,2024-02-20,0.0,18.26153846153846,34.169230769230765,23.023076923076925,73.05384615384615,0.0,8.73076923076923
Narayanpet,2024-02-21,0.0,19.615384615384617,34.9,27.41538461538461,71.14615384615385,0.0461538461538461,6.938461538461539
Narayanpet,2024-02-22,0.0,18.46153846153846,35.40769230769231,23.146153846153844,60.23076923076923,0.0,7.676923076923076
Narayanpet,2024-02-23,0.0,19.76923076923077,35.830769230769235,21.45384615384616,66.63846153846154,0.0307692307692307,9.53076923076923
Narayanpet,2024-02-24,0.0,20.553846153846152,34.715384615384615,26.32307692307692,87.13846153846154,0.0,9.315384615384614
Narayanpet,2024-02-25,1.0615384615384615,23.45384615384615,34.707692307692305,37.53846153846154,87.4,0.2615384615384615,8.207692307692309
Narayanpet,2024-02-26,0.0,20.392307692307693,33.59230769230769,40.215384615384615,86.19999999999999,0.3846153846153846,10.384615384615383
Narayanpet,2024-02-27,0.0,20.207692307692305,33.06923076923077,41.638461538461534,91.57692307692308,0.5307692307692308,12.807692307692308
Narayanpet,2024-02-28,0.0,19.807692307692307,34.146153846153844,35.43846153846154,84.1923076923077,0.0,7.261538461538462
Narayanpet,2024-02-29,0.0,18.946153846153848,34.83846153846154,31.892307692307693,81.46153846153847,0.0,6.738461538461538
Nirmal,2024-02-01,0.0,17.836842105263155,32.205263157894734,40.36842105263158,92.06842105263158,0.0157894736842105,8.405263157894737
Nirmal,2024-02-02,0.0,18.82631578947368,32.49473684210526,45.43157894736842,90.71052631578948,0.0,6.042105263157895
Nirmal,2024-02-03,0.0,18.38421052631579,32.60526315789474,49.88947368421052,95.09473684210526,0.0,6.163157894736842
Nirmal,2024-02-04,0.0,16.57894736842105,32.55263157894737,44.74736842105264,90.31052631578947,0.0105263157894736,6.636842105263158
Nirmal,2024-02-05,0.0,17.857894736842105,33.38421052631579,36.46315789473684,93.10526315789474,0.0,7.563157894736841
Nirmal,2024-02-06,0.0,20.589473684210525,34.16842105263158,44.205263157894734,93.11052631578949,0.0,6.057894736842105
Nirmal,2024-02-07,0.0,20.11578947368421,34.53157894736842,43.34736842105264,93.15263157894738,0.0,5.426315789473684
Nirmal,2024-02-08,0.0,20.14210526315789,35.01578947368421,41.36315789473685,82.44210526315788,0.0526315789473684,5.578947368421052
Nirmal,2024-02-09,0.0,16.03684210526316,31.957894736842107,37.8,82.09473684210526,0.0684210526315789,8.168421052631578
Nirmal,2024-02-10,0.0,19.74736842105263,32.857894736842105,38.92631578947368,92.41052631578948,0.2421052631578947,7.236842105263157
Nirmal,2024-02-11,0.0,21.30526315789474,32.54736842105263,52.66842105263158,95.61052631578949,0.0894736842105263,7.33157894736842
